playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2495143,Andy Dalton,CIN,QB,32,8,9,13.1727112504426,11.33,14.6572234650456,1.47861584064268,27,0.388781270928284,5,3.32722346504559,NA,29.5,1.6,5.80318501661999,NA,NA
2532865,T.Y. Hilton,IND,WR,30,7,6,13.0769188613401,12.225,14.1275677204648,0.919802622263935,26,0.142738718423084,4,1.90256772046478,NA,24.4,3.8,3.46669493997574,NA,NA
2552466,Marcus Mariota,TEN,QB,26,4,11,13.0266103603255,11.056817558299,14.4140280099966,1.33432722692323,28,0.857859498322041,5,3.35721045169753,NA,27.8,1.4,5.29742010577143,NA,NA
2555295,Sterling Shepard,NYG,WR,NA,3,11,12.9505437410585,11.88,13.5172701127771,0.701653576440389,27,0.039112375724677,4,1.63727011277708,NA,34.9,4.1,3.57681930339459,NA,NA
2560809,Sony Michel,NE,RB,24,1,10,12.9211294794562,9.99610425240055,15.5279621539642,2.60732254481655,24,0.197601522499976,4,5.53185790156362,NA,14.5,3.8,4.01238033808133,NA,NA
2537931,Josh Gordon,NE,WR,28,7,10,12.9178165447756,10.4030659498208,15.1599932425455,2.67493587528748,28,0.128735620070042,4,4.75692729272468,NA,28.7,7.3,4.75147917986224,NA,NA
2558846,Mike Williams,LAC,WR,25,2,12,12.905046185892,10.0030043010753,14.5934971674185,2.02356780573625,29,0.450013664822512,4,4.59049286634324,NA,23.8,2.9,3.13632184971922,NA,NA
2558123,Marlon Mack,IND,RB,NA,2,6,12.8983318629764,10.8758436213992,14.5426916544399,1.89973371788536,25,0.352143862731692,5,3.66684803304075,NA,22.8,2.7,3.2512212355835,NA,NA
2557858,Evan Engram,NYG,TE,25,2,11,12.8679331780665,8.85800676132522,14.945197424936,2.77584703798503,4,0.491259832188396,2,6.08719066361077,NA,5.9,1.1,7.0473122844058,NA,NA
2557856,O.J. Howard,TB,TE,25,2,7,12.8029079571426,9.43177958079784,15.2818637971537,2.32545593534861,5,1.16544357944184,2,5.85008421635589,NA,4.3,0.9,6.15840828072329,NA,NA
2560836,Dante Pettis,SF,WR,24,1,4,12.673115663519,11.24,14.3136347416311,1.42453828118836,30,0.449070388376745,4,3.07363474163111,NA,33.1,5.7,4.16414924162841,NA,NA
2552461,Duke Johnson,HOU,RB,26,4,10,12.548724050936,10.3390260631001,14.4567727080299,1.80145780077785,26,0.090107846997759,5,4.11774664492975,NA,26.8,4,4.15077290217185,NA,NA
2543773,James White,NE,RB,27,5,10,12.5436519495533,11.099,13.6943792614329,1.15273999683494,27,0.579552747012059,5,2.59537926143286,NA,29.4,3.2,3.59720264580979,NA,NA
2561036,Sam Darnold,NYJ,QB,22,1,4,12.5412495987032,9.17612560332682,14.4145491803547,2.10992538978328,29,1.00632214964476,5,5.23842357702787,NA,25.6,1.7,6.9717345092824,NA,NA
